Feature	Gain	Cover	Frequency
BX.TRF.CURR.CD_ratioavg2	1.19767297032675e-05	0.000192261168058199	0.000459588996126321
SP.RUR.TOTL.ZG_lag1	1.16270128784643e-05	0.000268434372518658	0.000328277854375944
IT.CEL.SETS.P2_lag1	1.15049149507199e-05	0.000201401952593454	0.000328277854375944
IT.CEL.SETS_tend2	1.14832810660226e-05	0.00042139016707526	0.000590900137876699
NY.GDP.MKTP.CD_isNA_rank	1.14039721629574e-05	0.00136136751011733	0.00151007813012934
DT.ODA.ODAT.KD_isNA_rank	1.1296824849548e-05	0.000889703028098162	0.000919177992252643
BX.GSR.TRVL.ZS_max2	1.10461363389843e-05	0.000236136933827423	0.000262622283500755
SP.DYN.LE00.IN	1.10327212750977e-05	0.000361365681960418	0.000328277854375944
BM.GSR.INSF.ZS	1.08280935847249e-05	0.000372639316220566	0.000590900137876699
SP.URB.GROW_lag1	1.07612812956479e-05	0.000453992298584336	0.00052524456700151
EN.GHG.CH4.FE.MT.CE.AR5_ratioavg2	1.07440478569764e-05	0.000637417374925122	0.000853522421377454
SP.ADO.TFRT_lag1	1.07332691830421e-05	0.00199086287177856	0.00105048913400302
SP.POP.2529.FE.5Y_rank	1.06744598834015e-05	0.000112126956965796	0.000196966712625566
BM.KLT.DINV.CD.WD	1.06267139304864e-05	0.000187690775790571	0.000328277854375944
TX.VAL.FOOD.ZS.UN_lag1	1.05846138639176e-05	0.000913469067889825	0.000919177992252643
